,ЗП,Отпуск^3,РабочаяНеделя^3,РабочаяНеделя^2 Образование,ЗП^3,Образование^3,Удовлетворенность
3013,1.9185606491648735,0.14377574027117762,0.7303773002304058,-1.4969582114907591,7.061981861431782,-6.28831801086874,2.0
3014,-0.14225633265021417,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-0.0028788220824576016,-0.02949902859476922,4.0
3015,1.0746846360653284,0.7018550510477365,0.7303773002304058,-0.25059212350946614,1.2412038683680975,-0.02949902859476922,2.0
3016,0.2633906569216333,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,1.0
3017,-0.14225633265021417,0.45136553685006564,-1.1697482980371656,-0.3430290123779249,-0.0028788220824576016,-0.02949902859476922,2.0
3018,-0.5479033222220616,5.256819816551348e-05,-0.06508429295198004,-0.04999424710324272,-0.16447950919461685,-0.02949902859476922,3.0
3019,-0.3045151284789532,0.7018550510477365,0.7303773002304058,-0.25059212350946614,-0.02823752448312898,-0.02949902859476922,2.0
3020,-0.14225633265021417,0.26893553452193947,-0.06508429295198004,0.19866135033130675,-0.0028788220824576016,1.8509205058935252,1.0
3021,-0.7165719878724701,-9.957927965045517,23.26593261362207,-2.5181574555077706,-0.3679420979928157,-0.02949902859476922,3.0
3022,-1.3591973013657566,0.14377574027117762,0.7303773002304058,-0.25059212350946614,-2.5110046141475086,-0.02949902859476922,2.0
3023,-0.5479033222220616,9.32367018012909,-0.06508429295198004,-0.04999424710324272,-0.16447950919461685,-0.02949902859476922,2.0
3024,-1.626924314483176,0.45136553685006564,-0.06508429295198004,0.19866135033130675,-4.306277862979992,1.8509205058935252,2.0
3025,1.0746846360653284,5.256819816551348e-05,0.7303773002304058,-0.25059212350946614,1.2412038683680975,-0.02949902859476922,2.0
3026,-1.6810090881905548,3.352820932805574,-0.06508429295198004,-0.04999424710324272,-4.75018128457982,-0.02949902859476922,2.0
3027,-0.38564452639332264,5.256819816551348e-05,0.7303773002304058,-0.25059212350946614,-0.057353709845180005,-0.02949902859476922,2.0
3028,-1.1969385055370176,0.14377574027117762,0.7303773002304058,-1.4969582114907591,-1.7148080571193478,-6.28831801086874,3.0
3029,-0.3045151284789532,-3.676434300777829,0.7303773002304058,-0.25059212350946614,-0.02823752448312898,-0.02949902859476922,2.0
3030,0.2633906569216333,-0.8183721410572092,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,2.0
3031,-1.1969385055370176,0.022109560833025253,-0.06508429295198004,-0.04999424710324272,-1.7148080571193478,-0.02949902859476922,4.0
3032,-0.9535503117939091,-3.676434300777829,0.7303773002304058,-0.25059212350946614,-0.8670234373671,-0.02949902859476922,4.0
3033,0.2633906569216333,-0.8183721410572092,-0.06508429295198004,-0.04999424710324272,0.018272631516979825,-0.02949902859476922,2.0
3034,-0.8724209138795397,-3.676434300777829,-0.06508429295198004,0.19866135033130675,-0.6640154800854927,1.8509205058935252,2.0
3035,-0.9535503117939091,5.267249501321835,-8.374853747423945,-1.2742482896371905,-0.8670234373671,-0.02949902859476922,2.0
